Data,Ultimo,Apertura,Massimo,Minimo
31122024,5881.63,5919.74,5929.74,5868.86
30122024,5906.94,5920.67,5940.79,5869.16
27122024,5970.84,6006.17,6006.17,5932.95
26122024,6037.59,6024.97,6049.75,6007.37
24122024,6040.04,5984.63,6040.1,5981.44
23122024,5974.07,5940.25,5978.25,5902.57
20122024,5930.85,5842,5982.06,5832.3
19122024,5867.08,5912.71,5935.52,5866.07
18122024,5872.16,6047.65,6070.67,5867.79
17122024,6050.61,6052.55,6057.68,6035.19
16122024,6074.08,6063.79,6085.19,6059.14
13122024,6051.09,6068.17,6078.58,6035.77
12122024,6051.25,6074.29,6079.68,6051.25
11122024,6084.19,6060.15,6092.59,6060.15
10122024,6034.91,6057.59,6065.4,6029.89
09122024,6052.85,6083.01,6088.51,6048.63
06122024,6090.27,6081.38,6099.97,6079.98
05122024,6075.11,6089.03,6094.55,6072.9
04122024,6086.49,6069.39,6089.84,6061.06
03122024,6049.88,6042.97,6052.07,6033.39
02122024,6047.15,6040.11,6053.58,6035.33
29112024,6032.38,6003.98,6044.17,6003.98
27112024,5998.74,6014.11,6020.16,5984.87
26112024,6021.63,6000.03,6025.42,5992.27
25112024,5987.37,5992.28,6020.75,5963.91
22112024,5969.34,5944.36,5972.9,5944.36
21112024,5948.71,5940.58,5963.32,5887.26
20112024,5917.11,5914.34,5920.67,5860.56
19112024,5916.98,5870.05,5923.51,5855.29
18112024,5893.62,5874.17,5908.12,5865.95
15112024,5870.62,5912.79,5915.32,5853.01
14112024,5949.17,5989.68,5993.88,5942.28
13112024,5985.38,5985.75,6008.19,5965.91
12112024,5983.99,6003.6,6009.92,5960.08
11112024,6001.35,6008.86,6017.31,5986.69
08112024,5995.54,5976.76,6012.45,5976.76
07112024,5973.1,5947.21,5983.84,5947.21
06112024,5929.04,5864.89,5936.14,5864.89
05112024,5782.76,5722.43,5783.44,5722.1
04112024,5712.69,5725.15,5741.43,5696.51
01112024,5728.8,5723.22,5772.52,5723.22
31102024,5705.45,5775.34,5775.34,5702.86
30102024,5813.67,5832.65,5850.94,5811.28
29102024,5832.92,5819.68,5847.19,5802.17
28102024,5823.52,5833.93,5842.92,5823.08
25102024,5808.12,5826.75,5862.82,5799.98
24102024,5809.86,5817.8,5817.8,5784.92
23102024,5797.42,5834.5,5834.85,5762.41
22102024,5851.2,5832.7,5863.04,5821.17
21102024,5853.98,5857.82,5866.92,5824.79
18102024,5864.67,5859.43,5872.17,5846.11
17102024,5841.47,5875.62,5878.46,5840.25
16102024,5842.47,5816.58,5846.52,5808.34
15102024,5815.26,5866.74,5870.36,5804.48
14102024,5859.85,5829.81,5871.41,5829.57
11102024,5815.03,5775.09,5822.13,5775.09
10102024,5780.05,5778.36,5795.03,5764.76
09102024,5792.04,5751.8,5796.8,5745.02
08102024,5751.13,5719.14,5757.6,5714.56
07102024,5695.94,5737.8,5739.34,5686.85
04102024,5751.07,5737.48,5753.21,5702.83
03102024,5699.94,5698.19,5718.78,5677.37
02102024,5709.54,5698.14,5719.63,5674
01102024,5708.75,5757.73,5757.73,5681.28
30092024,5762.48,5726.52,5765.14,5703.53
27092024,5738.17,5755.36,5763.78,5727.34
26092024,5745.37,5762.22,5767.37,5721.01
25092024,5722.26,5733.65,5741.03,5712.06
24092024,5732.93,5727.66,5735.32,5698.99
23092024,5718.57,5711.9,5725.36,5704.22
20092024,5702.55,5709.64,5715.14,5674.49
19092024,5713.64,5702.63,5733.57,5686.42
18092024,5618.26,5641.68,5689.75,5615.08
17092024,5634.58,5655.51,5670.81,5614.05
16092024,5633.09,5615.21,5636.05,5604.53
13092024,5626.02,5603.34,5636.27,5601.65
12092024,5595.76,5557.48,5600.71,5535.5
11092024,5554.13,5496.42,5560.41,5406.96
10092024,5495.52,5490.51,5497.91,5441.72
09092024,5471.05,5442.07,5484.2,5434.49
06092024,5408.42,5507.33,5522.47,5402.62
05092024,5503.41,5520.08,5546.3,5480.54
04092024,5520.07,5506.68,5552.99,5503.66
03092024,5528.93,5623.89,5623.89,5504.33
30082024,5648.4,5612.74,5651.37,5581.79
29082024,5591.96,5607.3,5646.95,5583.71
28082024,5592.18,5624.51,5627.03,5560.95
27082024,5625.8,5602.89,5631.18,5593.48
26082024,5616.84,5639.66,5651.62,5602.34
23082024,5634.61,5602.49,5641.82,5585.16
22082024,5570.64,5637.77,5643.22,5560.95
21082024,5620.85,5603.09,5632.68,5591.57
20082024,5597.12,5602.88,5620.51,5585.5
19082024,5608.25,5557.23,5608.3,5550.74
16082024,5554.25,5530.5,5561.98,5525.17
15082024,5543.22,5501.13,5546.23,5501.13
14082024,5455.21,5442.36,5463.22,5415.91
13082024,5434.43,5376.98,5436.5,5376.98
12082024,5344.39,5351.88,5371.2,5324.37
09082024,5344.16,5314.66,5358.67,5300.84
08082024,5319.31,5252.57,5328.03,5233.85
07082024,5199.5,5293.13,5330.64,5195.54
06082024,5240.03,5206.42,5312.34,5193.56
05082024,5186.33,5151.14,5250.89,5119.26
02082024,5346.56,5376.63,5383.89,5302.03
01082024,5446.68,5537.84,5566.16,5410.42
31072024,5522.3,5505.59,5551.51,5493.75
30072024,5436.44,5478.73,5489.46,5401.7
29072024,5463.54,5476.55,5487.74,5444.44
26072024,5459.1,5433.67,5488.32,5430.7
25072024,5399.22,5428.7,5491.59,5390.95
24072024,5427.13,5505.84,5508.04,5419.98
23072024,5555.74,5565.3,5585.34,5550.9
22072024,5564.41,5544.54,5570.36,5529.04
19072024,5505,5543.37,5557.5,5497.04
18072024,5544.59,5608.56,5614.05,5522.81
17072024,5588.27,5610.07,5622.49,5584.81
16072024,5667.2,5644.09,5669.67,5639.02
15072024,5631.22,5638.16,5666.94,5614.75
12072024,5615.35,5590.76,5655.56,5590.44
11072024,5584.54,5635.21,5642.45,5576.53
10072024,5633.91,5591.26,5635.39,5586.44
09072024,5576.98,5584.24,5590.75,5574.57
08072024,5572.85,5572.75,5583.11,5562.51
05072024,5567.19,5537.91,5570.33,5531.63
03072024,5537.02,5507.44,5539.27,5507.42
02072024,5509.01,5461.84,5509.69,5458.43
01072024,5475.09,5471.08,5479.55,5446.53
28062024,5460.48,5488.48,5523.64,5451.12
27062024,5482.87,5473.59,5490.81,5467.54
26062024,5477.9,5460.71,5483.14,5451.87
25062024,5469.3,5460.73,5472.88,5446.56
24062024,5447.87,5459.58,5490.66,5447.59
21062024,5464.62,5466.77,5478.31,5452.03
20062024,5473.17,5499.99,5505.53,5455.56
18062024,5487.03,5476.15,5490.38,5471.32
17062024,5473.23,5431.11,5488.5,5420.4
14062024,5431.6,5424.08,5432.39,5403.75
13062024,5433.74,5441.93,5441.93,5402.51
12062024,5421.03,5409.13,5447.25,5409.13
11062024,5375.32,5353,5375.95,5327.25
10062024,5360.79,5341.22,5365.79,5331.52
07062024,5346.99,5343.81,5375.08,5331.33
06062024,5352.96,5357.8,5362.35,5335.36
05062024,5354.03,5314.48,5354.16,5297.64
04062024,5291.34,5278.24,5298.8,5257.63
03062024,5283.4,5297.15,5302.11,5234.32
31052024,5277.51,5243.21,5280.33,5191.68
30052024,5235.48,5259.77,5260.21,5222.1
29052024,5266.95,5278.73,5282.27,5262.7
28052024,5306.04,5315.91,5315.91,5280.89
24052024,5304.72,5281.45,5311.65,5278.39
23052024,5267.84,5340.26,5341.88,5256.93
22052024,5307.01,5319.28,5323.18,5286.01
21052024,5321.41,5298.69,5324.32,5297.87
20052024,5308.13,5305.35,5325.32,5302.4
17052024,5303.27,5303.1,5305.45,5283.59
16052024,5297.1,5310.07,5325.49,5296.19
15052024,5308.15,5263.26,5311.76,5263.26
14052024,5246.68,5221.1,5250.37,5217.98
13052024,5221.42,5233.08,5237.26,5211.16
10052024,5222.68,5225.49,5239.66,5209.68
09052024,5214.08,5189.03,5215.3,5180.41
08052024,5187.67,5168.98,5191.95,5165.86
07052024,5187.7,5187.2,5200.23,5178.96
06052024,5180.74,5142.42,5181,5142.42
03052024,5127.79,5122.78,5139.12,5101.22
02052024,5064.2,5049.32,5073.21,5011.05
01052024,5018.39,5029.03,5096.12,5013.45
30042024,5035.69,5103.78,5110.83,5035.31
29042024,5116.17,5114.13,5123.49,5088.65
26042024,5099.96,5084.65,5114.62,5073.14
25042024,5048.42,5019.88,5057.75,4990.58
24042024,5071.63,5084.86,5089.48,5047.02
23042024,5070.55,5028.85,5076.12,5027.96
22042024,5010.6,4987.33,5038.84,4969.4
19042024,4967.23,5005.44,5019.02,4953.56
18042024,5011.12,5031.52,5056.66,5001.89
17042024,5022.21,5068.97,5077.96,5007.25
16042024,5051.41,5064.59,5079.84,5039.83
15042024,5061.82,5149.67,5168.43,5052.47
12042024,5123.41,5171.51,5175.03,5107.94
11042024,5199.06,5172.95,5211.78,5138.77
10042024,5160.64,5167.88,5178.43,5138.7
09042024,5209.91,5217.03,5224.81,5160.78
08042024,5202.39,5211.37,5219.57,5197.35
05042024,5204.34,5158.95,5222.18,5157.21
04042024,5147.21,5244.05,5256.59,5146.06
03042024,5211.49,5194.37,5228.75,5194.37
02042024,5205.81,5204.29,5208.34,5184.05
01042024,5243.77,5257.97,5263.95,5229.2
28032024,5254.35,5248.03,5264.85,5245.82
27032024,5248.49,5226.31,5249.26,5213.92
26032024,5203.58,5228.85,5235.16,5203.42
25032024,5218.19,5219.52,5229.09,5216.09
22032024,5234.18,5242.48,5246.09,5229.87
21032024,5241.53,5253.43,5261.1,5240.66
20032024,5224.62,5181.69,5226.19,5171.55
19032024,5178.51,5139.09,5180.31,5131.59
18032024,5149.42,5154.77,5175.6,5145.47
15032024,5117.09,5123.31,5136.86,5104.35
14032024,5150.48,5175.14,5176.85,5123.3
13032024,5165.31,5173.49,5179.14,5151.88
12032024,5175.27,5134.3,5179.87,5114.48
11032024,5117.94,5111.96,5124.66,5091.14
08032024,5123.69,5164.46,5189.26,5117.5
07032024,5157.36,5132.38,5165.62,5128.21
06032024,5104.76,5108.03,5127.97,5092.22
05032024,5078.65,5110.52,5114.54,5056.82
04032024,5130.95,5130.99,5149.67,5127.18
01032024,5137.08,5098.51,5140.33,5094.16
29022024,5096.27,5085.36,5104.99,5061.89
28022024,5069.76,5067.2,5077.37,5058.35
27022024,5078.18,5074.6,5080.69,5057.29
26022024,5069.53,5093,5097.66,5068.91
23022024,5088.8,5100.92,5111.06,5081.46
22022024,5087.03,5038.83,5094.39,5038.83
21022024,4981.8,4963.03,4983.21,4946
20022024,4975.51,4989.32,4993.71,4955.02
16022024,5005.57,5031.13,5038.7,4999.52
15022024,5029.73,5003.14,5032.72,4999.44
14022024,5000.62,4976.44,5002.52,4956.45
13022024,4953.17,4967.94,4971.3,4920.31
12022024,5021.84,5026.83,5048.39,5016.83
09022024,5026.61,5004.17,5030.06,5000.34
08022024,4997.91,4995.16,5000.4,4987.09
07022024,4995.06,4973.05,4999.89,4969.05
06022024,4954.23,4950.16,4957.77,4934.88
05022024,4942.81,4957.19,4957.19,4918.09
02022024,4958.61,4916.06,4975.29,4907.99
01022024,4906.19,4861.11,4906.97,4853.52
31012024,4845.65,4899.19,4906.75,4845.15
30012024,4924.97,4925.89,4931.09,4916.27
29012024,4927.93,4892.95,4929.31,4887.4
26012024,4890.97,4888.91,4906.69,4881.47
25012024,4894.16,4886.66,4898.15,4869.34
24012024,4868.55,4888.56,4903.68,4865.94
23012024,4864.6,4856.8,4866.48,4844.37
22012024,4850.43,4853.42,4868.41,4844.05
19012024,4839.81,4796.28,4842.07,4785.87
18012024,4780.94,4760.1,4785.79,4740.57
17012024,4739.21,4739.13,4744.23,4714.82
16012024,4765.98,4772.35,4782.34,4747.12
12012024,4783.83,4791.18,4802.4,4768.98
11012024,4780.24,4792.13,4798.5,4739.58
10012024,4783.45,4759.94,4790.8,4756.2
09012024,4756.5,4741.93,4765.47,4730.35
08012024,4763.54,4703.7,4764.54,4699.82
05012024,4697.24,4690.57,4721.49,4682.11
04012024,4688.68,4697.42,4726.78,4687.53
03012024,4704.81,4725.07,4729.29,4699.71
02012024,4742.83,4745.2,4754.33,4722.67
29122023,4769.83,4782.88,4788.43,4751.99
28122023,4783.35,4786.44,4793.3,4780.98
27122023,4781.58,4773.45,4785.39,4768.9
26122023,4774.75,4758.86,4784.72,4758.45
22122023,4754.63,4753.92,4772.94,4736.77
21122023,4746.75,4724.29,4748.71,4708.35
20122023,4698.35,4764.73,4778.01,4697.82
19122023,4768.37,4743.72,4768.69,4743.72
18122023,4740.56,4725.58,4749.52,4725.58
15122023,4719.19,4714.23,4725.53,4704.69
14122023,4719.55,4721.04,4738.57,4694.34
13122023,4707.09,4646.2,4709.69,4643.23
12122023,4643.7,4618.3,4643.93,4608.09
11122023,4622.44,4593.39,4623.71,4593.39
08122023,4604.37,4576.2,4609.23,4574.06
07122023,4585.59,4568.84,4590.92,4565.22
06122023,4549.34,4586.23,4590.74,4546.5
05122023,4567.18,4557.25,4578.56,4551.68
04122023,4569.78,4564.37,4572.37,4546.72
01122023,4594.63,4559.43,4599.39,4554.71
30112023,4567.8,4554.87,4569.89,4537.24
29112023,4550.58,4571.84,4587.64,4547.15
28112023,4554.89,4545.55,4568.14,4540.51
27112023,4550.43,4554.86,4560.52,4546.32
24112023,4559.34,4555.84,4560.31,4552.8
22112023,4556.62,4553.04,4568.43,4545.05
21112023,4538.19,4538.77,4542.14,4525.51
20112023,4547.38,4511.7,4557.11,4510.36
17112023,4514.02,4509.55,4520.12,4499.66
16112023,4508.24,4497.08,4511.99,4487.83
15112023,4502.88,4505.3,4521.17,4495.31
14112023,4495.7,4458.97,4508.67,4458.97
13112023,4411.55,4406.66,4421.76,4393.82
10112023,4415.24,4364.15,4418.03,4353.34
09112023,4347.35,4391.41,4393.4,4343.94
08112023,4382.78,4384.37,4391.2,4359.76
07112023,4378.38,4366.21,4386.26,4355.41
06112023,4365.98,4364.27,4372.21,4347.53
03112023,4358.34,4334.23,4373.62,4334.23
02112023,4317.78,4268.26,4319.72,4268.26
01112023,4237.86,4201.27,4245.64,4197.74
31102023,4193.8,4171.33,4195.55,4153.12
30102023,4166.82,4139.39,4177.47,4132.94
27102023,4117.37,4152.93,4156.7,4103.78
26102023,4137.23,4175.99,4183.6,4127.9
25102023,4186.77,4232.42,4232.42,4181.42
24102023,4247.68,4235.79,4259.38,4219.43
23102023,4217.04,4210.4,4255.84,4189.22
20102023,4224.16,4273.85,4276.56,4223.03
19102023,4278,4321.36,4339.54,4269.69
18102023,4314.6,4357.35,4364.2,4303.84
17102023,4373.2,4345.23,4393.57,4337.54
16102023,4373.63,4342.37,4383.33,4342.37
13102023,4327.78,4360.49,4377.1,4311.97
12102023,4349.61,4380.94,4385.85,4325.43
11102023,4376.95,4366.59,4378.64,4345.34
10102023,4358.24,4339.75,4385.46,4339.64
09102023,4335.66,4289.02,4341.73,4283.79
06102023,4308.5,4234.79,4324.1,4219.55
05102023,4258.19,4259.31,4267.13,4225.91
04102023,4263.75,4233.83,4268.5,4220.48
03102023,4229.45,4269.75,4281.15,4216.45
02102023,4288.39,4284.52,4300.58,4260.21
29092023,4288.05,4328.18,4333.15,4274.86
28092023,4299.7,4269.65,4317.27,4264.38
27092023,4274.51,4282.63,4292.07,4238.63
26092023,4273.53,4312.88,4313.01,4265.98
25092023,4337.44,4310.62,4338.51,4302.7
22092023,4320.06,4341.74,4357.4,4316.49
21092023,4330,4374.36,4375.7,4329.17
20092023,4402.2,4452.81,4461.03,4401.38
19092023,4443.95,4445.41,4449.85,4416.61
18092023,4453.53,4445.13,4466.36,4442.11
15092023,4450.32,4497.98,4497.98,4447.21
14092023,4505.1,4487.78,4511.99,4478.69
13092023,4467.44,4462.65,4479.39,4453.52
12092023,4461.9,4473.27,4487.11,4456.83
11092023,4487.46,4480.98,4490.77,4467.89
08092023,4457.49,4451.3,4473.53,4448.38
07092023,4451.14,4434.55,4457.81,4430.46
06092023,4465.48,4490.35,4490.35,4442.38
05092023,4496.83,4510.06,4514.29,4496.01
01092023,4515.77,4530.6,4541.25,4501.35
31082023,4507.66,4517.01,4532.26,4507.39
30082023,4514.87,4500.34,4521.65,4493.59
29082023,4497.63,4432.75,4500.14,4431.68
28082023,4433.31,4426.03,4439.56,4414.98
25082023,4405.71,4389.38,4418.46,4356.29
24082023,4376.31,4455.16,4458.3,4375.55
23082023,4436.01,4396.44,4443.18,4396.44
22082023,4387.55,4415.33,4418.59,4382.77
21082023,4399.77,4380.28,4407.55,4360.3
18082023,4369.71,4344.88,4381.82,4335.31
17082023,4370.36,4416.32,4421.17,4364.83
16082023,4404.33,4433.79,4449.95,4403.55
15082023,4437.86,4478.87,4478.87,4432.19
14082023,4489.72,4458.13,4490.33,4453.44
11082023,4464.05,4450.69,4476.23,4443.98
10082023,4468.83,4487.16,4527.37,4457.92
09082023,4467.71,4501.57,4502.44,4461.33
08082023,4499.38,4498.03,4503.31,4464.39
07082023,4518.44,4491.58,4519.84,4491.15
04082023,4478.03,4513.96,4540.34,4474.55
03082023,4501.89,4494.27,4519.49,4485.54
02082023,4513.39,4550.93,4550.93,4505.75
01082023,4576.73,4578.83,4584.62,4567.53
31072023,4588.96,4584.82,4594.22,4573.14
28072023,4582.23,4565.75,4590.16,4564.01
27072023,4537.41,4598.26,4607.07,4528.56
26072023,4566.75,4558.96,4582.47,4547.58
25072023,4567.46,4555.19,4580.62,4552.42
24072023,4554.64,4543.39,4563.41,4541.29
21072023,4536.34,4550.16,4555,4535.79
20072023,4534.87,4554.38,4564.74,4527.56
19072023,4565.72,4563.87,4578.43,4557.48
18072023,4554.98,4521.78,4562.3,4514.59
17072023,4522.79,4508.86,4532.85,4504.9
14072023,4505.42,4514.61,4527.76,4499.56
13072023,4510.04,4491.5,4517.38,4489.36
12072023,4472.16,4467.69,4488.34,4463.23
11072023,4439.26,4415.55,4443.64,4408.46
10072023,4409.53,4394.23,4412.6,4389.92
07072023,4398.95,4404.54,4440.39,4397.4
06072023,4411.59,4422.62,4422.62,4385.05
05072023,4446.82,4442.04,4454.06,4436.61
03072023,4455.59,4450.48,4456.46,4442.29
30062023,4450.38,4422.44,4458.48,4422.44
29062023,4396.44,4374.94,4398.39,4371.97
28062023,4376.86,4367.48,4390.35,4360.22
27062023,4378.41,4337.36,4384.42,4335
26062023,4328.82,4344.84,4362.06,4328.08
23062023,4348.33,4354.17,4366.55,4341.34
22062023,4381.89,4355.4,4382.25,4351.82
21062023,4365.69,4380.01,4386.22,4360.14
20062023,4388.71,4396.11,4400.15,4367.19
16062023,4409.59,4440.95,4448.47,4407.44
15062023,4425.84,4365.33,4439.2,4362.6
14062023,4372.59,4366.29,4391.82,4337.85
13062023,4369.01,4352.61,4375.37,4349.31
12062023,4338.93,4308.32,4340.13,4304.37
09062023,4298.86,4304.88,4322.62,4291.7
08062023,4293.93,4268.69,4298.01,4261.07
07062023,4267.52,4285.47,4299.19,4263.96
06062023,4283.85,4271.34,4288.33,4263.09
05062023,4273.79,4282.99,4299.28,4266.82
02062023,4282.37,4241.01,4290.67,4241.01
01062023,4221.02,4183.03,4232.43,4171.64
31052023,4179.83,4190.74,4195.44,4166.15
30052023,4205.52,4226.71,4231.1,4192.18
26052023,4205.45,4156.16,4212.87,4156.16
25052023,4151.28,4155.71,4165.74,4129.73
24052023,4115.24,4132.96,4132.96,4103.98
23052023,4145.58,4176.8,4185.68,4142.54
22052023,4192.63,4190.78,4209.22,4179.68
19052023,4191.98,4204.15,4212.91,4180.2
18052023,4198.05,4157.68,4202.2,4153.5
17052023,4158.77,4122.85,4164.67,4113.62
16052023,4109.9,4127.95,4135.54,4109.86
15052023,4136.28,4126.65,4141.25,4110.27
12052023,4124.08,4138.54,4143.74,4099.12
11052023,4130.62,4132.24,4132.8,4109.29
10052023,4137.64,4143.74,4154.28,4098.92
09052023,4119.17,4124.25,4130.35,4116.65
08052023,4138.12,4136.98,4142.3,4123.81
05052023,4136.25,4084.73,4147.02,4084.73
04052023,4061.22,4082.55,4082.61,4048.28
03052023,4090.75,4122.25,4148.3,4088.86
02052023,4119.58,4164.1,4164.1,4089.72
01052023,4167.87,4166.79,4186.92,4164.12
28042023,4169.48,4129.63,4170.06,4127.18
27042023,4135.35,4075.29,4138.24,4075.29
26042023,4055.99,4087.78,4089.67,4049.35
25042023,4071.63,4126.43,4126.43,4071.38
24042023,4137.04,4132.07,4142.41,4117.77
21042023,4133.52,4132.14,4138.02,4113.86
20042023,4129.79,4130.48,4148.57,4114.57
19042023,4154.52,4139.33,4162.57,4134.49
18042023,4154.87,4164.26,4169.48,4140.36
17042023,4151.32,4137.17,4151.72,4123.18
14042023,4137.64,4140.11,4163.19,4113.2
13042023,4146.22,4100.04,4150.26,4099.4
12042023,4091.95,4121.72,4134.37,4086.94
11042023,4108.94,4110.29,4124.26,4102.61
10042023,4109.11,4085.2,4109.5,4072.55
06042023,4105.02,4081.15,4107.32,4069.84
05042023,4090.38,4094.5,4099.69,4072.56
04042023,4100.6,4128.03,4133.13,4086.87
03042023,4124.51,4102.2,4127.66,4098.79
31032023,4109.31,4056.18,4110.75,4056.18
30032023,4050.83,4046.74,4057.85,4032.1
29032023,4027.81,3999.53,4030.59,3999.53
28032023,3971.27,3974.13,3979.2,3951.53
27032023,3977.53,3982.93,4003.83,3970.49
24032023,3970.99,3939.21,3972.74,3909.16
23032023,3948.72,3959.21,4007.66,3919.05
22032023,3936.97,4002.04,4039.49,3936.17
21032023,4002.87,3975.89,4009.08,3971.19
20032023,3951.57,3917.47,3956.62,3916.89
17032023,3916.64,3958.69,3958.91,3901.27
16032023,3960.28,3878.93,3964.46,3864.11
15032023,3891.93,3876.74,3894.26,3838.24
14032023,3919.29,3894.01,3937.29,3873.63
13032023,3855.76,3835.12,3905.05,3808.86
10032023,3861.59,3912.77,3934.05,3846.32
09032023,3918.32,3998.66,4017.81,3908.7
08032023,3992.01,3987.55,4000.41,3969.76
07032023,3986.37,4048.26,4050,3980.31
06032023,4048.42,4055.15,4078.49,4044.61
03032023,4045.64,3998.02,4048.29,3995.17
02032023,3981.35,3938.68,3990.84,3928.16
01032023,3951.39,3963.34,3971.73,3939.05
28022023,3970.15,3977.19,3997.5,3968.98
27022023,3982.24,3992.36,4018.05,3973.55
24022023,3970.04,3973.24,3978.25,3943.08
23022023,4012.32,4018.6,4028.3,3969.19
22022023,3991.05,4001.83,4017.37,3976.9
21022023,3997.34,4052.35,4052.35,3995.19
17022023,4079.09,4077.39,4081.51,4047.95
16022023,4090.41,4114.75,4136.54,4089.49
15022023,4147.6,4119.5,4148.11,4103.98
14022023,4136.13,4126.7,4159.77,4095.01
13022023,4137.29,4096.62,4138.9,4092.67
10022023,4090.46,4068.92,4094.36,4060.79
09022023,4081.5,4144.25,4156.23,4069.67
08022023,4117.86,4153.47,4156.85,4111.67
07022023,4164,4105.35,4176.54,4088.39
06022023,4111.08,4119.57,4124.63,4093.38
03022023,4136.48,4136.69,4182.36,4123.36
02022023,4179.76,4158.68,4195.44,4141.88
01022023,4119.21,4070.07,4148.95,4037.2
31012023,4076.6,4020.85,4077.16,4020.44
30012023,4017.77,4049.27,4063.85,4015.55
27012023,4070.56,4053.72,4094.21,4048.7
26012023,4060.43,4036.08,4061.57,4013.29
25012023,4016.22,3982.71,4019.55,3949.06
24012023,4016.95,4001.74,4023.92,3989.79
23012023,4019.81,3978.14,4039.31,3971.64
20012023,3972.61,3909.04,3972.96,3897.86
19012023,3898.85,3911.84,3922.94,3885.54
18012023,3928.86,4002.25,4014.16,3926.59
17012023,3990.97,3999.28,4015.39,3984.57
13012023,3999.09,3960.6,4003.95,3947.67
12012023,3983.17,3977.57,3997.76,3937.56
11012023,3969.61,3932.35,3970.07,3928.54
10012023,3919.25,3888.57,3919.83,3877.29
09012023,3892.09,3910.82,3950.57,3890.42
06012023,3895.08,3823.37,3906.19,3809.56
05012023,3808.1,3839.74,3839.74,3802.42
04012023,3852.97,3840.36,3873.16,3815.77
03012023,3824.14,3853.29,3878.46,3794.33
30122022,3839.5,3829.06,3839.85,3800.34
29122022,3849.28,3805.45,3858.19,3805.45
28122022,3783.22,3829.56,3848.32,3780.78
27122022,3829.25,3843.34,3846.65,3813.22
23122022,3844.82,3815.11,3845.8,3797.01
22122022,3822.39,3853.26,3853.26,3764.49
21122022,3878.44,3839.49,3889.82,3839.49
20122022,3821.62,3810.47,3838.24,3795.62
19122022,3817.66,3853.79,3854.86,3800.04
16122022,3852.36,3890.91,3890.91,3827.91
15122022,3895.75,3958.37,3958.37,3879.45
14122022,3995.32,4015.54,4053.76,3965.65
13122022,4019.65,4069.38,4100.96,3993.03
12122022,3990.56,3939.29,3990.71,3935.3
09122022,3934.38,3954.17,3977.02,3933.04
08122022,3963.51,3947.79,3974.19,3935.83
07122022,3933.92,3933.28,3957.57,3922.68
06122022,3941.26,3996.63,4001.51,3918.39
05122022,3998.84,4052.02,4052.45,3984.49
02122022,4071.7,4040.17,4080.48,4026.63
01122022,4076.57,4087.14,4100.51,4050.87
30112022,4080.11,3957.18,4080.11,3938.58
29112022,3957.63,3964.19,3976.77,3937.65
28112022,3963.94,4005.36,4012.27,3955.77
25112022,4026.12,4023.34,4034.02,4020.76
23112022,4027.26,4000.3,4033.78,3998.66
22112022,4003.58,3965.51,4005.88,3956.88
21112022,3949.94,3956.23,3962,3933.34
18112022,3965.34,3966.39,3979.89,3935.98
17112022,3946.56,3919.26,3954.33,3906.54
16112022,3958.79,3976.82,3983.09,3954.34
15112022,3991.73,4006.41,4028.84,3953.17
14112022,3957.25,3977.97,4008.97,3956.4
11112022,3992.93,3963.72,4001.48,3944.82
10112022,3956.37,3859.89,3958.33,3859.89
09112022,3748.57,3810.94,3818.2,3744.22
08112022,3828.11,3817.02,3859.4,3786.28
07112022,3806.8,3780.71,3813.95,3764.7
04112022,3770.55,3766.98,3796.34,3708.84
03112022,3719.89,3733.25,3750.59,3698.15
02112022,3759.69,3852.9,3894.44,3758.68
01112022,3856.1,3901.79,3911.79,3843.8
31102022,3871.98,3881.85,3893.73,3863.18
28102022,3901.06,3808.26,3905.42,3808.26
27102022,3807.3,3834.69,3859.95,3803.79
26102022,3830.6,3825.97,3886.15,3824.07
25102022,3859.11,3799.44,3862.85,3799.44
24102022,3797.34,3762.01,3810.74,3741.65
21102022,3752.75,3657.1,3757.89,3647.42
20102022,3665.78,3689.05,3736,3656.44
19102022,3695.16,3703.11,3728.58,3666.51
18102022,3719.98,3746.26,3762.79,3686.53
17102022,3677.95,3638.65,3689.73,3638.65
14102022,3583.07,3690.41,3712,3579.68
13102022,3669.91,3520.37,3685.41,3491.58
12102022,3577.03,3590.83,3608.34,3573.86
11102022,3588.84,3595.86,3640.66,3568.45
10102022,3612.39,3647.51,3652.17,3588.1
07102022,3639.66,3706.74,3706.74,3620.73
06102022,3744.52,3771.97,3797.93,3739.22
05102022,3783.28,3753.25,3806.91,3722.66
04102022,3790.93,3726.46,3791.92,3726.46
03102022,3678.43,3609.78,3698.35,3604.93
30092022,3585.62,3633.48,3671.44,3584.13
29092022,3640.47,3687.01,3687.01,3610.4
28092022,3719.04,3651.94,3736.74,3640.61
27092022,3647.29,3686.44,3717.53,3623.29
26092022,3655.04,3682.72,3715.67,3644.76
23092022,3693.23,3727.14,3727.14,3647.47
22092022,3757.99,3782.36,3790.9,3749.45
21092022,3789.93,3871.4,3907.07,3789.49
20092022,3855.93,3875.23,3876.01,3827.54
19092022,3899.89,3849.91,3900.45,3838.5
16092022,3873.33,3880.95,3880.95,3837.08
15092022,3901.35,3932.41,3959.14,3888.28
14092022,3946.01,3940.73,3961.94,3912.18
13092022,3932.69,4037.12,4037.12,3921.28
12092022,4110.41,4083.67,4119.28,4083.67
09092022,4067.36,4022.94,4076.81,4022.94
08092022,4006.18,3959.94,4010.5,3944.81
07092022,3979.87,3909.43,3987.89,3906.03
